id,SalePrice
1729,166266.65223815816
1730,148625.49797569853
1731,120128.02963649353
1732,130415.64820144678
1733,115581.5590770901
1734,119177.53972325083
1735,130268.56894876008
1736,111477.30702889062
1737,329457.62291094346
1738,249710.86604485364
1739,257609.31955887756
1740,210465.32252150215
1741,192730.2079612698
1742,175666.5023813595
1743,179373.75248018085
1744,322001.6126549635
1745,211377.06708327195
1746,171210.27169111863
1747,212432.63896954875
1748,226177.68071078573
1749,143994.20473786513
1750,126989.03018422938
1751,250420.15973917133
1752,119898.66868817851
1753,144319.9065693322
1754,192119.85924831312
1755,166954.87705655358
1756,128917.32759857432
1757,121241.82687759824
1758,144213.3407206211
1759,158002.42017348335
1760,160843.77308742027
1761,144112.90150236344
1762,175050.53623794104
1763,179639.93260635572
1764,115166.98050582182
1765,170510.5042324225
1766,187241.94711955215
1767,217796.83845090884
1768,140876.41170311745
1769,174815.23173205732
1770,151662.15771298742
1771,123016.37050041623
1772,132965.35851625475
1773,123906.13866427475
1774,132686.7649178715
1775,140283.72968052697
1776,126459.91042113175
1777,108693.79457710123
1778,138151.68622806235
1779,115644.12583968262
1780,173610.99579222914
1781,126364.8608149238
1782,89675.91648783453
1783,145240.66111833413
1784,108990.91723687763
1785,122405.99442448435
1786,149598.16539076826
1787,162913.7394910767
1788,61079.19114630738
1789,101384.79519421957
1790,76779.93568805732
1791,181642.23256147295
1792,158287.59999531403
1793,132995.1646569931
1794,152450.27138521808
1795,135574.25475148865
1796,124388.69766747713
1797,114895.32992996709
1798,123487.24476285512
1799,115208.34416112478
1800,129990.34110910569
1801,129966.9757601914
1802,131214.84567579458
1803,146977.1383459877
1804,140249.24173218588
1805,136024.17472104743
1806,130082.92081605502
1807,133302.80929592496
1808,115556.63501213411
1809,119476.91891946802
1810,134555.43250376353
1811,87838.1118323145
1812,96264.90055875893
1813,123466.12072497103
1814,91476.89409871543
1815,57084.184369342256
1816,97681.02535921398
1817,100520.45837004419
1818,146007.24024849306
1819,127564.88765296612
1820,63869.56132668992
1821,107974.70331234895
1822,149792.73988762335
1823,52259.30526332288
1824,130492.494601537
1825,135752.5528151124
1826,103451.02628994809
1827,102178.97450786551
1828,135327.43957331116
1829,113616.25257447959
1830,139207.9004571072
1831,144900.62773602747
1832,74758.70716435401
1833,130284.2190528469
1834,120346.10265270104
1835,121397.0305586939
1836,124189.83002233431
1837,85309.58034939472
1838,122167.55583654602
1839,104736.84488091571
1840,134244.92496981507
1841,137440.04912552936
1842,87060.57537509782
1843,128144.15063763442
1844,138284.17823677446
1845,138657.6203334427
1846,155391.21985235528
1847,159716.6339047365
1848,55966.21691281609
1849,116192.02657962532
1850,118332.28016553391
1851,157210.48834220952
1852,125382.77258751812
1853,128461.37468357518
1854,164997.608150316
1855,148009.46410900203
1856,224675.13709867632
1857,136092.51529164673
1858,127724.63667456016
1859,114791.485378723
1860,148386.96023669105
1861,114283.85312385131
1862,296223.282177031
1863,283502.46492764173
1864,283534.4654650675
1865,332267.86090011464
1866,321715.44050436106
1867,230607.3049487275
1868,286872.50240051775
1869,210168.79551659257
1870,226512.96797015448
1871,242584.58420433107
1872,177809.46624450415
1873,239639.78516466374
1874,152757.94703712055
1875,196184.39524330778
1876,194241.4782494895
1877,208887.37024601217
1878,199597.14011581958
1879,132665.0912097197
1880,133993.21720105596
1881,243183.50520456664
1882,248227.85099067452
1883,185591.83706395925
1884,202719.49084877645
1885,239961.8665253961
1886,283074.395307466
1887,215051.19432356447
1888,271100.83009079186
1889,175908.82219890106
1890,121818.99590900872
1891,137969.54657701027
1892,100241.61556039982
1893,129281.59486894093
1894,123683.74164989963
1895,136140.08031642047
1896,126553.90658574809
1897,109741.64938653156
1898,115245.83477333267
1899,158108.35905632816
1900,158102.35966305737
1901,165527.55654399778
1902,152844.1577939862
1903,220096.11159528405
1904,139134.90629539406
1905,200401.29730437917
1906,151586.58409107837
1907,215683.08595930293
1908,112550.907466348
1909,137620.3068238906
1910,122271.55755996073
1911,207936.21186035033
1912,342156.88558770646
1913,144244.401960033
1914,75331.25267244506
1915,294641.25809595146
1916,61797.91748347034
1917,250006.23177372015
1918,144118.6565868491
1919,183764.05042108186
1920,149393.12912766705
1921,376317.77672751906
1922,310266.4471401413
1923,225605.72723321227
1924,229955.96910606232
1925,191899.20705344467
1926,365347.00126073847
1927,134503.58107322807
1928,147105.820126396
1929,132597.84596082065
1930,130821.23486771804
1931,148442.56083583663
1932,143176.7036059947
1933,176206.62043661106
1934,177290.1714773659
1935,173853.71770881963
1936,192606.93198192914
1937,180677.03323013068
1938,163639.40798468748
1939,253397.49129517356
1940,192234.51746550255
1941,168328.37764931252
1942,183284.65868426606
1943,208754.5024460779
1944,342562.1541776688
1945,386892.26373233093
1946,132072.30881434094
1947,305140.2066819613
1948,180680.09134014405
1949,245484.55328237862
1950,188450.87022264986
1951,250303.59916002408
1952,213592.78987075173
1953,170996.6497917214
1954,183086.02593753004
1955,137795.0572910679
1956,318571.734380565
1957,149396.2872877173
1958,299465.87338699953
1959,146341.73550657154
1960,116196.78684778068
1961,122741.02624139289
1962,98573.25241035222
1963,106646.58537700967
1964,106177.86901422802
1965,145894.94910439188
1966,130048.42869358932
1967,289438.61560132826
1968,423822.21524480905
1969,386786.8217424817
1970,420285.03865971917
1971,483967.14445374784
1972,384781.9203534911
1973,267936.7301237922
1974,330459.30822262034
1975,559486.6909488193
1976,277182.4469979654
1977,347307.09504223574
1978,347871.53093393025
1979,322384.6690254391
1980,200433.2945475565
1981,340673.96084956004
1982,224362.9176118775
1983,204684.28405984453
1984,175560.15099273837
1985,220845.96175583592
1986,204338.4687502519
1987,188457.5234514246
1988,176749.3515074229
1989,195044.3686038806
1990,210873.13640098774
1991,232710.34063279984
1992,210809.42550672148
1993,169535.13406743255
1994,229273.85313792888
1995,185909.85467576236
1996,248630.45439623774
1997,318845.0305363858
1998,321059.23010223557
1999,272458.5036705754
2000,323793.9060293177
2001,276418.1710926246
2002,243776.50393307128
2003,267295.2817904849
2004,290366.972151566
2005,231557.820233512
2006,220287.22798711862
2007,251562.32232568687
2008,214060.8219760963
2009,194005.07690887694
2010,194782.53098332428
2011,141995.43970685816
2012,173490.80433225824
2013,175459.99234485393
2014,183428.35728927414
2015,200218.5526697425
2016,188833.3778164375
2017,194234.81046606638
2018,119621.0844186843
2019,133188.30523506616
2020,107404.71830946139
2021,103663.0868252491
2022,179059.19227311297
2023,141637.78125220124
2024,270471.43030523503
2025,369789.07706896577
2026,177064.78295536264
2027,167293.68544340564
2028,154192.19442274055
2029,167183.83191990136
2030,266327.40334357624
2031,232746.05930311946
2032,248516.2590970307
2033,255199.9965686083
2034,169660.74678491006
2035,215260.4913902414
2036,196727.5977252765
2037,202620.2759141114
2038,309669.7976759144
2039,218622.34230911074
2040,271638.37390555226
2041,287535.8558300093
2042,202741.74666011534
2043,179343.73468071804
2044,164755.08845349494
2045,217784.06523561862
2046,145038.3636777414
2047,145264.44997807572
2048,137584.16929611625
2049,141441.6531176799
2050,177162.22054461992
2051,105011.38535103454
2052,122702.2209095806
2053,146312.6514661816
2054,96270.54920496166
2055,148771.15540628965
2056,147607.86361886433
2057,113689.5599100478
2058,211609.54445076126
2059,132657.6661274087
2060,167606.29958627681
2061,176560.46502305754
2062,128351.45559907694
2063,119231.32599644318
2064,138611.26583000188
2065,119372.85698919663
2066,160297.9842733175
2067,113556.82712881685
2068,141845.35362595736
2069,88787.35193726361
2070,119504.33640675311
2071,97510.55204493247
2072,126909.48756718346
2073,135612.90307192592
2074,180080.2338830434
2075,147584.66369324306
2076,114401.74066916182
2077,155776.3383595558
2078,125296.95548651254
2079,128663.91918572615
2080,120509.4350109287
2081,125018.81921972297
2082,117732.3027920291
2083,142145.70289620996
2084,112854.97001110726
2085,117135.94862614569
2086,114542.97788534877
2087,126073.32610509291
2088,98486.22507482265
2089,78508.30462225332
2090,123636.7921207537
2091,109333.44181682622
2092,127324.90122349406
2093,115291.17084917513
2094,106903.64470165898
2095,146548.79669089167
2096,82197.51115205002
2097,99520.76134902147
2098,138639.31198095845
2099,56559.46665494891
2100,73693.12688218516
2101,105843.10977134018
2102,127125.51352546205
2103,99841.49332997449
2104,144343.30028446415
2105,129014.32687349027
2106,59871.96145296896
2107,207015.45825630924
2108,115269.28740803622
2109,111022.20637600946
2110,128927.08951362621
2111,138685.79920577415
2112,135343.62399648014
2113,122186.95828408006
2114,120678.28042323243
2115,162354.42604960225
2116,115587.39706514904
2117,143880.95715658503
2118,122548.82957387873
2119,113846.1834353144
2120,116335.56530456382
2121,86911.30891969477
2122,112052.66977077979
2123,86023.98715156503
2124,153958.96260864023
2125,121394.14544606296
2126,140184.45384932173
2127,147595.25620239825
2128,123969.31350014765
2129,90218.16301821024
2130,133371.6062819576
2131,142447.67924345098
2132,107220.7045479911
2133,118537.24879816847
2134,112154.619407312
2135,86067.87724070084
2136,75518.64111107071
2137,108690.10366266796
2138,137105.45292782362
2139,148849.1103285137
2140,137080.4757494163
2141,157722.74970849295
2142,127290.38571382404
2143,143834.18556519295
2144,113571.68617141907
2145,139387.7208604163
2146,171943.7034423823
2147,143299.13034653623
2148,137173.11712339
2149,153980.06298777624
2150,223212.03234721115
2151,117644.09622176466
2152,157357.7547788866
2153,164707.81364471937
2154,104641.64149179355
2155,146650.95766805467
2156,256036.05253102092
2157,227816.42086416233
2158,229120.51615935756
2159,207045.23933899903
2160,186310.47190157184
2161,239397.83284948207
2162,396844.8931412004
2163,339430.7912501331
2164,243804.34237224932
2165,196139.66851197113
2166,157165.6037085708
2167,222751.1487885713
2168,193139.14636198268
2169,194548.24557787433
2170,210476.74675336783
2171,154998.78896383915
2172,128125.40842480361
2173,163650.00904725876
2174,223620.6625736634
2175,298344.53043017077
2176,300932.8224080456
2177,235473.83265334083
2178,211998.83271957858
2179,140239.58882450237
2180,198355.67622284358
2181,189152.09093157676
2182,215536.79378810732
2183,189542.45975767876
2184,120516.51995363685
2185,122484.23418928841
2186,149019.5825511463
2187,155880.1955533171
2188,157466.86578033844
2189,254692.34851943437
2190,79607.5222037656
2191,83533.9523285858
2192,90773.63087858917
2193,109175.6557851279
2194,105694.87950034768
2195,109335.78776581367
2196,104703.47637385609
2197,118580.90765658737
2198,158365.24006572802
2199,172712.00694260106
2200,147669.464711558
2201,145051.50016965298
2202,206080.91999924582
2203,132884.9966170045
2204,181023.3847407184
2205,120868.78487220567
2206,141876.88416340336
2207,203340.81186352472
2208,268297.19580590475
2209,234841.48855139123
2210,119255.77653949262
2211,114734.43566347414
2212,118020.5188619593
2213,105653.51500892121
2214,134898.5193480106
2215,100991.7792829465
2216,140284.13506424442
2217,62208.82596128389
2218,85372.57976970992
2219,81137.04897095112
2220,81515.89957443869
2221,296431.18996526394
2222,262075.48515340174
2223,273348.2738638865
2224,208025.76413368716
2225,118205.45492854588
2226,183113.7729967619
2227,195130.8984057286
2228,254397.6114406139
2229,255761.61170864114
2230,152385.9613226325
2231,209742.23584438028
2232,174032.5266149215
2233,180450.07031749465
2234,240081.009770687
2235,211305.5843089777
2236,262841.8185111689
2237,315935.8935886906
2238,191488.00060658238
2239,114226.7428281114
2240,153886.56281108744
2241,155303.63903900224
2242,120597.91778964258
2243,129435.64950435828
2244,105441.40320285677
2245,101044.97993825914
2246,142001.1865602632
2247,114217.91504727534
2248,126530.69500279015
2249,123514.39279577482
2250,129778.71924796997
2251,110204.56924134394
2252,176305.50661666846
2253,155921.96602153548
2254,174906.76296830125
2255,183239.21035537962
2256,175189.5743754138
2257,201775.03255703396
2258,159435.02154303587
2259,176602.5931730932
2260,154044.17563035415
2261,186474.14786855696
2262,214729.6289182438
2263,361050.7935253664
2264,534893.1644227314
2265,168229.5635063695
2266,294156.37663702766
2267,373041.6118440185
2268,430741.19837420335
2269,147487.10143032146
2270,195994.15655175553
2271,220203.76898185845
2272,197581.1230694331
2273,165649.70882951614
2274,178992.8965557451
2275,154768.13725630543
2276,189424.66064688598
2277,178522.6991015346
2278,147283.370997724
2279,121999.093891718
2280,122822.28931611241
2281,161719.8165149698
2282,177950.6018647438
2283,107473.06427762547
2284,110339.11160882407
2285,136777.6621386944
2286,126431.73131848904
2287,366122.9135733562
2288,274666.2002684718
2289,372526.6198489055
2290,467042.71371664933
2291,322914.95955669525
2292,458894.643647148
2293,493024.3235865104
2294,409813.35584567435
2295,522375.59181884234
2296,290172.6305860026
2297,332359.7266400117
2298,341720.2558528473
2299,359114.5302009783
2300,333979.32109365315
2301,304699.0319140816
2302,252937.78618087657
2303,244120.9728365028
2304,253118.12366538018
2305,201924.07700411754
2306,198007.09165870617
2307,203673.46642995873
2308,224268.18020424934
2309,281394.0560606264
2310,213329.16612904283
2311,209613.51490760286
2312,174479.315441537
2313,174333.15519774024
2314,179686.52237318314
2315,183526.28069398983
2316,198901.12112903222
2317,188585.3130883709
2318,183464.90677745297
2319,185105.8805532605
2320,186645.64347082225
2321,234215.69269518272
2322,186284.34024834185
2323,186308.3791815672
2324,176117.64128424358
2325,213831.008261245
2326,172095.760283299
2327,205243.67472136224
2328,223787.1226719755
2329,191289.67344570716
2330,183386.6420403734
2331,356717.15339257324
2332,404458.60270108294
2333,325779.1636750522
2334,258941.73090303538
2335,278369.551758851
2336,315731.34596518404
2337,206649.4360437235
2338,277233.82546954683
2339,225045.7772993163
2340,423079.2983743065
2341,222013.54001740675
2342,245162.32083786107
2343,239257.91684179657
2344,219525.68125176587
2345,240800.82789076332
2346,212783.98977639346
2347,198675.21978469787
2348,243317.52145939152
2349,178978.65529683762
2350,302668.0218027666
2351,255335.42691895826
2352,250741.56690528127
2353,241434.2205416439
2354,143209.7131654591
2355,147939.7696091224
2356,154629.12873345267
2357,188557.78579839488
2358,197427.7439780365
2359,133815.77905653312
2360,119407.44124517217
2361,148539.43777016705
2362,267385.93695850874
2363,136344.7090466572
2364,157930.58663153215
2365,224275.6536043094
2366,187551.67001767462
2367,217833.48384502582
2368,216488.84002251076
2369,216883.5435793422
2370,168840.5896647963
2371,167000.31203054832
2372,190974.8985373357
2373,279012.27974293317
2374,317666.5352314033
2375,243933.07431537373
2376,286797.621778591
2377,353171.43685248424
2378,146356.89520669845
2379,199275.2002231256
2380,149780.60645851915
2381,171997.28323409578
2382,204230.91837881575
2383,206057.64847600675
2384,249354.6231959211
2385,160004.75225362252
2386,137849.92038417415
2387,136187.44426379434
2388,102726.35550726071
2389,122117.13559803972
2390,142817.93572636298
2391,141917.2627747198
2392,117018.96983596652
2393,162301.48473056167
2394,140801.03422439937
2395,204056.6435420989
2396,143196.5271467799
2397,222529.9630653605
2398,127774.9981369839
2399,65901.45788503812
2400,67939.35475166237
2401,122329.08511474752
2402,134124.34210972965
2403,143599.611676453
2404,151746.22932650885
2405,160501.2459458625
2406,140209.6617165008
2407,124333.47073902035
2408,152624.85264222763
2409,122088.44936709716
2410,168576.22530721128
2411,116292.31601508583
2412,155925.6051008092
2413,127625.69826848907
2414,151217.44165046388
2415,131518.29255633525
2416,126179.38267172575
2417,129620.9461115576
2418,131461.75453802478
2419,120159.95401520477
2420,123436.51306115036
2421,151938.75311785916
2422,110216.22599516915
2423,114683.61824650451
2424,155465.5470082599
2425,193307.24176378848
2426,129732.56986143262
2427,141622.7352825773
2428,174182.85965198264
2429,112730.05663560468
2430,134487.63575272894
2431,106717.55227462882
2432,146001.8017571604
2433,144207.27525114175
2434,137999.35624103522
2435,151451.07509324324
2436,108738.10035092264
2437,105989.57271232561
2438,126323.80370718926
2439,102285.92358351452
2440,119709.14421435702
2441,88703.64454830805
2442,100330.93351716889
2443,124540.28859220156
2444,125716.06968642506
2445,83396.32912929282
2446,140149.89521421204
2447,176425.30724177524
2448,126802.29450610906
2449,106881.90493695196
2450,149616.80387845886
2451,126221.46249961517
2452,199328.88682268947
2453,94959.92665972079
2454,118206.49060812712
2455,125223.07886344899
2456,132170.39583837378
2457,133729.67516859443
2458,127733.6498831455
2459,111594.73364469348
2460,134547.67198035118
2461,129789.61351653299
2462,137410.79393205803
2463,120255.71015786426
2464,181346.35757074264
2465,139680.7602905346
2466,108104.28070887037
2467,131692.5397795624
2468,77992.29740637311
2469,76831.07821621736
2470,177022.46276609573
2471,213715.1874666809
2472,159079.10450135765
2473,108182.83528966992
2474,67867.52937430616
2475,221926.23760768626
2476,115710.19540044594
2477,126944.71408290655
2478,156317.52424261282
2479,103089.24966784772
2480,144727.31561516237
2481,123788.61035669559
2482,126568.21517685361
2483,113833.55899182994
2484,123674.69955825004
2485,127569.89085386402
2486,146212.277079769
2487,171041.0567948769
2488,164376.99320639076
2489,150946.0918334787
2490,139965.79719985634
2491,91000.9677238462
2492,185667.01194824296
2493,147801.20564637356
2494,154136.07869692636
2495,98833.41259024697
2496,237275.4556923167
2497,157703.94461564475
2498,110795.2053264975
2499,88450.03594760763
2500,123948.50043850463
2501,133049.2984451131
2502,146728.4222274167
2503,93722.05499494415
2504,179378.4661334363
2505,221489.29605324037
2506,250211.739540705
2507,278189.5449582666
2508,249907.50725674003
2509,207812.39192242807
2510,216173.39378998868
2511,175814.9474546449
2512,203042.9886431347
2513,222147.87644610833
2514,248142.32217354953
2515,146022.55241712654
2516,179403.58245121886
2517,150902.8750411017
2518,153413.08099087884
2519,227158.59766264437
2520,210256.24037002865
2521,186226.79452127393
2522,226078.32213050002
2523,120647.12329046652
2524,135708.97422440618
2525,146850.21577797172
2526,137805.39270247114
2527,120484.11239190421
2528,127030.47407289443
2529,134616.49155358545
2530,124107.49451464045
2531,247701.40354467885
2532,226616.77358028732
2533,193504.17764196373
2534,230814.96316772967
2535,300269.13022283884
2536,233308.70541546817
2537,237859.88829845047
2538,185114.8782435601
2539,188772.71730143478
2540,179695.86564062914
2541,184463.8899277483
2542,165235.96020720334
2543,123656.38112420133
2544,119024.37041391621
2545,138547.38279976897
2546,127824.3954082587
2547,138702.45712899347
2548,150008.56852843284
2549,168158.62445308903
2550,1042970.0963760671
2551,145813.38120429733
2552,126688.51516180759
2553,77866.76240969026
2554,96605.54632668286
2555,120814.39683654656
2556,102996.31557369836
2557,107630.50326709927
2558,149208.75224260922
2559,135340.44124567494
2560,149468.59180629882
2561,145849.01569229632
2562,137219.06659888002
2563,154695.67938750173
2564,202367.1062168355
2565,138011.0834863148
2566,159358.8590922878
2567,133130.01934230895
2568,210172.03823584458
2569,227520.22848467788
2570,116485.49708600806
2571,185303.1166385906
2572,145022.4364087063
2573,229828.37352766405
2574,285433.9364029549
2575,126941.94986107937
2576,116398.94423002505
2577,137949.84174390844
2578,83013.9960181564
2579,63657.35318484837
2580,110773.42117159534
2581,115814.57119194351
2582,122280.6621324971
2583,278349.85342336626
2584,181406.01782508715
2585,181591.80168802038
2586,229718.16227902225
2587,204549.31254323781
2588,138804.70226797508
2589,152219.4259023192
2590,202526.90400488174
2591,220273.8503094353
2592,208654.1029725097
2593,245546.72018737832
2594,184610.24809388988
2595,194560.95391879816
2596,289892.1739114255
2597,177284.9315764933
2598,279768.3281277669
2599,334148.55401864933
2600,166266.0631769965
2601,141661.49030875575
2602,83758.84624775677
2603,95318.11093395788
2604,94347.85415206541
2605,80135.20177740925
2606,149535.47047049372
2607,203534.12984416942
2608,202895.235765101
2609,179666.6189343931
2610,115287.32512166163
2611,119040.29940047502
2612,160020.6871138701
2613,136926.2469476068
2614,126425.31608316235
2615,154270.2608937697
2616,147253.36949002795
2617,174049.83330730756
2618,219679.74281687953
2619,196647.21462718866
2620,187549.68170835226
2621,173487.2410274755
2622,182951.164589184
2623,241092.58744856057
2624,299810.76137880085
2625,306499.27303420275
2626,174219.33410234153
2627,160589.14646525998
2628,471905.2168314855
2629,520268.96044787706
2630,369413.0294311283
2631,508136.3295581447
2632,416777.8410138976
2633,308474.98297355353
2634,428498.71535641607
2635,161749.73687482436
2636,174408.29394751694
2637,180894.09373476612
2638,270623.3807468065
2639,185599.82362550622
2640,150786.77953435478
2641,101582.66733056914
2642,180575.253519265
2643,105556.04697405627
2644,124183.43319733001
2645,109859.0045093114
2646,97489.65178101264
2647,105260.59301233277
2648,142111.16724001925
2649,155129.20826071696
2650,131709.31328934277
2651,137149.59030278336
2652,427935.93680794514
2653,255714.81475628464
2654,248660.83469413494
2655,408814.70872991136
2656,331058.82331508485
2657,379451.1222456362
2658,312193.34318366356
2659,302395.79109859915
2660,367533.89404163783
2661,360630.41580540617
2662,372463.472059048
2663,296166.674959681
2664,266201.9714364677
2665,324717.61368720053
2666,287276.26255060866
2667,175307.81886844788
2668,180308.99117249387
2669,181101.6069147403
2670,279023.28916921746
2671,187192.7522932051
2672,196104.70471880469
2673,204525.46340871582
2674,192336.9536276025
2675,171150.45459576277
2676,197124.07355830827
2677,196572.49582508847
2678,243461.7172284602
2679,275619.2738689497
2680,288326.81571297505
2681,415248.8994651965
2682,328115.37647400616
2683,530847.2362581203
2684,319452.0719704016
2685,331289.7679753487
2686,260387.42532940305
2687,324728.03520386835
2688,223966.9918829209
2689,205112.00437471684
2690,441798.7539747767
2691,186167.13137499476
2692,140043.12533593632
2693,199261.95060435982
2694,141297.04890566925
2695,191726.67378399998
2696,182942.1993503603
2697,181290.66801255202
2698,190763.8295497019
2699,170617.25325480878
2700,152378.09113819504
2701,156293.04818130055
2702,110790.92228308262
2703,124367.41973132547
2704,137477.88561795373
2705,117235.4007528163
2706,117525.38094671864
2707,124989.56104806946
2708,133682.221411113
2709,108175.13702597003
2710,128397.14603669493
2711,298610.8019015505
2712,384772.01800390735
2713,174207.1874727866
2714,151517.0267434256
2715,172588.10517156188
2716,150250.9033106597
2717,196102.86750469572
2718,219974.95491968605
2719,150788.68101550773
2720,173520.04273863145
2721,133513.45396314535
2722,162198.91979376628
2723,140185.2310067854
2724,130149.07098733852
2725,132882.26026370714
2726,152133.60497177098
2727,170023.79004806952
2728,175749.6451190807
2729,149759.90079050444
2730,147689.8556271162
2731,131214.84573015122
2732,134943.54070118951
2733,159699.40762872563
2734,147684.10889808636
